meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,hood.position
# timestamp = Wed Mar 02 17:48:07 EST 2022
,0.5177660000000017,0.517766,12.253230,695.488722,2261.000000,695.488722,662.402344,15.120000,2.490000,676.691729,2302.000000,676.691729,674.414063,2.780000,0.300000,-0.000000
,0.523138000000003,0.523138,12.253230,695.488722,2438.000000,695.488722,714.257813,-2.960000,-0.190000,676.691729,2302.000000,676.691729,674.414063,3.070000,0.330000,-0.000000
,0.527436999999999,0.527437,12.259513,695.488722,2438.000000,695.488722,714.257813,-2.960000,-0.190000,676.691729,2302.000000,676.691729,674.414063,3.070000,0.330000,-0.000000
,0.5327690000000018,0.532769,12.265795,695.488722,2438.000000,695.488722,714.257813,-2.960000,-0.190000,676.691729,2302.000000,676.691729,674.414063,3.070000,0.330000,-0.000000
,0.5380919999999989,0.538092,12.246948,695.488722,2438.000000,695.488722,714.257813,-2.960000,-0.190000,676.691729,2302.000000,676.691729,674.414063,3.340000,0.360000,-0.000000
,0.5434610000000006,0.543461,12.234383,695.488722,2438.000000,695.488722,714.257813,-2.960000,-0.190000,676.691729,2302.000000,676.691729,674.414063,3.340000,0.360000,-0.000000
,0.5491030000000023,0.549103,12.253230,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.554428999999999,0.554429,12.234383,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.5598560000000035,0.559856,12.240665,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.5654710000000023,0.565471,12.228100,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
,0.5708520000000021,0.570852,12.228100,695.488722,2439.000000,695.488722,714.550781,-2.960000,-0.190000,676.691729,2296.000000,676.691729,672.656250,3.340000,0.360000,-0.000000
